U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ,BA,BB,BC,BD,BE,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BQ,BR,BS,BT,BU,BV,BW,BX,BY,BZ,CA,CB,CC,CD,CE,CF,CG,CH,CI,CJ,CK,CL,CM,CN,CO,CP,CQ,CR,CS,CT,CU,CV,CW,CX,CY,CZ,DA,DB,DC,DD,DE,DF,DG,DH,DI,DJ,DK,DL,DM,DN,DO,DP,DQ,DR,DS,DT,DU,DV,DW,DX,DY,DZ,EA,EB,EC,ED,EE,EF,EG,EH,EI,EJ,EK,65535,65278,65021,64764,65536,65025,64516,64009,63504,65792,65535,65278,65021,64764,65536,65025,64516,64009,63504,0.164153696,0.312428473,0.468764362,0.619415266,0.771261812,0.291824341,0.574394464,0.847464195,1.114296427,1.374716553,0.157313959,0.291828794,0.40672202,0.532904754,0.663563091,0.137329102,0.207612457,0.285975572,0.347997938,0.407454649,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969098648,0.968991058,0.968853793,0.968717874,0.968582537,0.968993913,0.96872399,0.968457682,0.968194173,0.967933039,0.969040546,0.968904544,0.968830577,0.968726129,0.968591672,0.96969321,0.970404948,0.971069148,0.971808804,0.97256276,0.999316026,0.998698215,0.998046815,0.997419103,0.996786409,0.998784065,0.99760669,0.996468899,0.995357098,0.994272014,0.999344525,0.998784047,0.998305325,0.997779564,0.997235154,0.999427795,0.999134948,0.998808435,0.998550009,0.998302272,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.213333333,0.404444444,0.604444444,0.795555556,0.986666667,0.377777778,0.737777778,1.08,1.408888889,1.724444444,0.204444444,0.377777778,0.524444444,0.684444444,0.848888889,0.177777778,0.266666667,0.364444444,0.44,0.511111111
0.359086211,0.48752575,0.637657404,0.809738392,0.979710951,0.353622437,0.39100346,0.439425879,0.488603165,0.566893424,0.253070282,0.360494392,0.410168816,0.536365174,0.618399111,0.425720215,0.647058824,0.91023932,1.177568779,1.442035147,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.091983352,0.968278804,0.968438526,0.968450444,0.968342909,0.968267182,0.968630592,0.969547736,0.970360098,0.971157188,0.971843915,0.968173793,0.968037826,0.968146135,0.967918879,0.967875364,0.968297411,0.968358702,0.968151826,0.967886865,0.967624132,0.998503807,0.997968643,0.997343094,0.99662609,0.995917871,0.998526573,0.998370819,0.998169059,0.997964153,0.997637944,0.99894554,0.99849794,0.998290963,0.997765145,0.997423337,0.998226166,0.997303922,0.996207336,0.995093463,0.99399152,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.011309981,0.466666667,0.631111111,0.822222222,1.04,1.253333333,0.457777778,0.502222222,0.56,0.617777778,0.711111111,0.328888889,0.466666667,0.528888889,0.688888889,0.791111111,0.551111111,0.831111111,1.16,1.488888889,1.808888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.813928745,1.019684138,1.309782775,1.577951739,1.879516398,0.83770752,1.003460208,1.258990018,1.43768845,1.672335601,0.461682271,0.662623026,0.751401697,0.820119654,0.854641467,0.775909424,1.058823529,1.384540269,1.676717337,1.991213152,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.964929352,0.965784238,0.965991783,0.965999127,0.965860887,0.964998676,0.966206757,0.966741779,0.967296597,0.9675866,0.964881691,0.964190073,0.964011405,0.963923315,0.963988004,0.965271905,0.965965227,0.966195452,0.966257638,0.966205595,0.99660863,0.995751316,0.994542572,0.993425201,0.992168682,0.996509552,0.995818916,0.994754208,0.994009631,0.993031935,0.998076324,0.997239071,0.99686916,0.996582835,0.996438994,0.996767044,0.995588235,0.994231082,0.993013678,0.991703279,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,1.057777778,1.32,1.688888889,2.026666667,2.404444444,1.084444444,1.288888889,1.604444444,1.817777778,2.097777778,0.6,0.857777778,0.968888889,1.053333333,1.093333333,1.004444444,1.36,1.764444444,2.12,2.497777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.581377675,0.700389105,0.772082478,0.858184279,0.955391884,0.597381592,0.688581315,0.697501395,0.738177444,0.765306122,0.485621352,0.662623026,0.785869665,0.885867643,0.920650361,0.690078735,0.861591696,1.035789572,1.23029574,1.385345805,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968547881,0.968503579,0.968643245,0.968693763,0.968714626,0.969017673,0.969605624,0.970574764,0.971406393,0.972285167,0.969000975,0.968714929,0.968701713,0.968811539,0.969169101,0.968594064,0.96878532,0.96895393,0.969006662,0.969189821,0.997577593,0.997081712,0.99678299,0.996424232,0.9960192,0.99751091,0.997130911,0.997093744,0.996924261,0.996811224,0.997976578,0.997239071,0.996725543,0.996308885,0.996163957,0.997124672,0.996410035,0.99568421,0.994873768,0.994227726,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.755555556,0.906666667,0.995555556,1.102222222,1.222222222,0.773333333,0.884444444,0.888888889,0.933333333,0.96,0.631111111,0.857777778,1.013333333,1.137777778,1.177777778,0.893333333,1.106666667,1.32,1.555555556,1.737777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.087518239,1.524376287,1.868163853,2.103935652,2.411061701,1.229095459,1.737024221,2.197129394,2.643378275,3.06122449,1.135396401,1.496910048,1.819908698,2.138539856,2.418010006,1.35269165,1.757785467,2.162254325,2.502773048,2.827380952,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.963692296,0.96165174,0.96002439,0.958871618,0.957409646,0.962948514,0.960476426,0.958220056,0.956029311,0.953966302,0.963481606,0.961772173,0.960235342,0.958720722,0.957379427,0.9624055,0.960385587,0.958372053,0.95663993,0.954978406,0.995468674,0.993648432,0.992215984,0.991233601,0.98995391,0.994878769,0.992762399,0.990845294,0.988985924,0.987244898,0.995269182,0.993762875,0.992417047,0.991089417,0.989924958,0.994363785,0.992675894,0.990990607,0.989571779,0.988219246,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,1.413333333,1.973333333,2.408888889,2.702222222,3.084444444,1.591111111,2.231111111,2.8,3.342222222,3.84,1.475555556,1.937777778,2.346666667,2.746666667,3.093333333,1.751111111,2.257777778,2.755555556,3.164444444,3.546666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5676982,0.676356146,0.741061307,0.79589671,0.913702057,0.748443604,0.961937716,1.140414781,1.321689137,1.534155329,0.639515443,0.799954223,0.927188333,1.038126144,1.11520289,0.552749634,0.678200692,0.697501395,0.759268228,0.850340136,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.968283766,0.968179813,0.968258821,0.968369848,0.968206494,0.968173378,0.968268555,0.968494254,0.968636763,0.968631088,0.968276285,0.968257291,0.968392282,0.968561354,0.96888621,0.969052067,0.969576929,0.970575249,0.971344554,0.972003403,0.997634591,0.997181849,0.996912245,0.996683764,0.996192908,0.996881485,0.995991926,0.995248272,0.994492962,0.993607686,0.997335352,0.996666857,0.996136715,0.995674474,0.995353321,0.997696877,0.997174164,0.997093744,0.996836382,0.996456916,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.737777778,0.875555556,0.955555556,1.022222222,1.168888889,0.968888889,1.235555556,1.453333333,1.671111111,1.924444444,0.831111111,1.035555556,1.195555556,1.333333333,1.426666667,0.715555556,0.871111111,0.888888889,0.96,1.066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.146279183,3.845273518,4.146496523,4.484704941,4.80475264,3.834915161,4.726643599,5.133610267,5.497664391,5.62287415,3.293333536,4.291599908,4.691090413,4.983005491,5.214702613,3.477859497,3.98615917,4.366358733,4.77354747,4.96031746,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.950779733,0.947957012,0.946840022,0.945718843,0.944622648,0.947751801,0.944095742,0.942541387,0.941360236,0.941153376,0.949866473,0.945544794,0.943834932,0.942617714,0.941689025,0.949287083,0.947259082,0.94580674,0.944430088,0.943972011,0.986890503,0.983978027,0.982722931,0.981313729,0.979980197,0.984021187,0.980305652,0.978609957,0.977093065,0.976571358,0.986277777,0.982118334,0.98045379,0.979237477,0.978272072,0.985508919,0.983391003,0.981806839,0.980110219,0.979332011,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,4.088888889,4.977777778,5.346666667,5.76,6.146666667,4.964444444,6.071111111,6.542222222,6.951111111,7.053333333,4.28,5.555555556,6.048888889,6.4,6.671111111,4.502222222,5.12,5.564444444,6.035555556,6.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.191512646,0.367360952,0.544593891,0.712846619,0.878960534,0.096130371,0.152249135,0.202275405,0.235513756,0.276360544,0.164153696,0.284962234,0.413615613,0.543286015,0.670511395,0.326156616,0.636678201,0.938139376,1.219750348,1.491638322,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.091983352,0.116115075,0.091983352,0.091983352,0.091983352,0.091983352,0.969213106,0.969103289,0.968965169,0.968829156,0.968694401,0.970112954,0.971038969,0.971952822,0.97288546,0.973773029,0.969128056,0.969083006,0.968978528,0.968844547,0.968711024,0.969078715,0.968837676,0.96857176,0.96831044,0.968052135,0.999202031,0.998469329,0.997730859,0.997029806,0.996337664,0.999599457,0.999365629,0.999157186,0.999018693,0.998848498,0.999316026,0.998812657,0.998276602,0.997736308,0.997206203,0.998641014,0.997347174,0.996091086,0.994917707,0.99378484,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.011309981,0.014900208,0.011309981,0.011309981,0.011309981,0.011309981,0.248888889,0.475555556,0.702222222,0.915555556,1.124444444,0.124444444,0.195555556,0.257777778,0.297777778,0.346666667,0.213333333,0.368888889,0.533333333,0.697777778,0.857777778,0.422222222,0.817777778,1.195555556,1.542222222,1.871111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.328307393,0.566491188,0.796210055,1.024284462,1.257643135,0.408554077,0.698961938,1.01486453,1.318174007,1.615646259,0.259910019,0.326161593,0.403275223,0.467156765,0.510700389,0.329589844,0.46366782,0.578926158,0.72060179,0.868055556,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.091983352,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969462092,0.969408603,0.969360143,0.969285766,0.969154303,0.969335827,0.969250461,0.969019086,0.968793212,0.968540883,0.968938932,0.96887029,0.968770545,0.96873171,0.968785151,0.96969957,0.970347344,0.971071519,0.971656356,0.972192417,0.998632053,0.99763962,0.996682458,0.995732148,0.99475982,0.998297691,0.997087659,0.995771398,0.994507608,0.993268141,0.998917042,0.998640993,0.998319687,0.998053513,0.997872082,0.998626709,0.998068051,0.997587808,0.996997493,0.996383102,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.011309981,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.426666667,0.733333333,1.026666667,1.315555556,1.608888889,0.528888889,0.897777778,1.293333333,1.666666667,2.026666667,0.337777778,0.422222222,0.52,0.6,0.653333333,0.426666667,0.595555556,0.737777778,0.911111111,1.088888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.523239908,0.710688945,0.816890836,0.996601098,1.16036687,0.573348999,0.830449827,1.042764586,1.290052961,1.566043084,0.31120805,0.436026551,0.485998346,0.57789022,0.628821568,0.501251221,0.560553633,0.606826214,0.713571529,0.775935374,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.969380996,0.969453045,0.96986397,0.96994521,0.970030968,0.969436343,0.969477266,0.969680348,0.969677189,0.969463429,0.969640479,0.969390632,0.969475175,0.969347198,0.969403009,0.969769178,0.970725747,0.971731885,0.972447256,0.973303388,0.997819834,0.997038796,0.996596288,0.995847495,0.995165138,0.997611046,0.996539792,0.995655148,0.994624779,0.99347482,0.9987033,0.998183223,0.997975007,0.997592124,0.99737991,0.997911453,0.99766436,0.997471557,0.997026785,0.996766936,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.68,0.92,1.053333333,1.28,1.484444444,0.742222222,1.066666667,1.328888889,1.631111111,1.964444444,0.404444444,0.564444444,0.626666667,0.742222222,0.804444444,0.648888889,0.72,0.773333333,0.902222222,0.973333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.062180812,2.870222019,3.32615889,3.68188739,3.91536965,2.344894409,2.944636678,3.480531961,3.835007577,4.092261905,2.089539762,2.839322499,3.391648028,3.806462527,4.18635353,2.568054199,3.498269896,3.986220472,4.175975253,4.258786848,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.95729026,0.954193739,0.952702156,0.951653538,0.95113823,0.956253725,0.954374428,0.952783015,0.951994696,0.951656693,0.956936031,0.953988484,0.951871831,0.950404395,0.949140904,0.955298001,0.95201273,0.950682013,0.950694218,0.951225578,0.99140758,0.988040742,0.986141005,0.984658803,0.98368596,0.990229607,0.987730681,0.985497783,0.984020802,0.982948909,0.991293584,0.98816949,0.985868133,0.984139739,0.98255686,0.989299774,0.985423875,0.983390748,0.982600103,0.982255055,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,2.68,3.715555556,4.288888889,4.728888889,5.008888889,3.035555556,3.782222222,4.435555556,4.848888889,5.133333333,2.715555556,3.675555556,4.373333333,4.888888889,5.355555556,3.324444444,4.493333333,5.08,5.28,5.342222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,0.036874506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0.003860593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.950723492,1.380178531,1.837142682,2.211208686,2.56045025,1.057434082,1.470588235,1.855353711,2.203986939,2.540391156,0.77631019,1.040283818,1.268421214,1.391089033,1.483463035,0.968170166,1.429065744,1.848378697,2.225077723,2.533304989,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.966537703,0.967126224,0.967288552,0.967407539,0.967324376,0.966340028,0.967285241,0.967994552,0.968454134,0.968622134,0.964990424,0.964118479,0.963364618,0.963092491,0.962941036,0.96673327,0.967467575,0.968025041,0.968362242,0.968651867,0.996038652,0.994249256,0.992345239,0.99078663,0.989331457,0.995594025,0.993872549,0.99226936,0.990816721,0.989415037,0.996765374,0.995665484,0.994714912,0.994203796,0.993818904,0.995965958,0.994045559,0.992298422,0.990728843,0.989444563,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,1.235555556,1.786666667,2.368888889,2.84,3.275555556,1.368888889,1.888888889,2.364444444,2.786666667,3.186666667,1.008888889,1.346666667,1.635555556,1.786666667,1.897777778,1.253333333,1.835555556,2.355555556,2.813333333,3.177777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.793409533,1.332112612,1.802674714,2.204287845,2.584769316,1.235961914,2.034602076,2.744667989,3.300707713,3.83361678,0.854967169,1.40077821,1.833695885,2.23543163,2.563924402,0.872039795,1.301038062,1.705390911,2.063381712,2.423469388,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.965872561,0.964627863,0.963689507,0.962906784,0.962186799,0.963805717,0.961324706,0.95925753,0.957726354,0.956277412,0.964334476,0.961810017,0.959789693,0.957911624,0.956356956,0.965407996,0.964536657,0.963785185,0.963094477,0.962370444,0.996694127,0.994449531,0.992488855,0.990815467,0.989230128,0.994850159,0.991522491,0.988563883,0.986247051,0.984026597,0.996437637,0.994163424,0.9923596,0.990685702,0.989316982,0.996366501,0.994579008,0.992894205,0.991402576,0.989902211,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,1.031111111,1.724444444,2.324444444,2.831111111,3.306666667,1.6,2.613333333,3.497777778,4.173333333,4.808888889,1.111111111,1.813333333,2.364444444,2.871111111,3.28,1.128888889,1.671111111,2.173333333,2.608888889,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.379605423,0.593957427,0.799656852,1.020824041,1.240272374,0.43258667,0.733564014,1.028814558,1.325204268,1.597930839,0.287268969,0.394827192,0.475657955,0.532904754,0.614924958,0.360488892,0.519031142,0.620776242,0.748722836,0.871598639,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.091983352,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.116115075,0.96936753,0.969375899,0.969419057,0.969345301,0.969275018,0.969422014,0.969307033,0.969168984,0.968914371,0.968725449,0.969053492,0.968862212,0.968762398,0.968724555,0.968564185,0.969755155,0.970311324,0.971097167,0.971683696,0.97228359,0.998418311,0.997525177,0.996668096,0.995746566,0.994832198,0.998197556,0.996943483,0.995713273,0.994478316,0.993341955,0.998803046,0.998354887,0.998018092,0.997779564,0.997437813,0.998497963,0.99783737,0.997413432,0.996880322,0.996368339,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.011309981,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.014900208,0.493333333,0.768888889,1.031111111,1.311111111,1.586666667,0.56,0.942222222,1.311111111,1.675555556,2.004444444,0.373333333,0.511111111,0.613333333,0.684444444,0.786666667,0.466666667,0.666666667,0.791111111,0.946666667,1.093333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
